id,country,year
13488,Estonia,1983.1
13489,Estonia,1985.1
13490,Estonia,1985.1
13491,Estonia,1985.1
13492,Estonia,1985.1
13493,Estonia,1985.1
13494,Estonia,1985.1
13495,Estonia,1985.1
13496,Estonia,1985.1
13497,Estonia,1985.1
13498,Estonia,1985.1
13499,Estonia,1985.1
13500,Estonia,1985.1
13501,Estonia,1986.1
13502,Estonia,1986.1
13503,Estonia,1986.1
13504,Estonia,1986.1
13505,Estonia,1986.1
13506,Estonia,1986.1
13507,Estonia,1986.1
13508,Estonia,1986.1
13509,Estonia,1986.1
13510,Estonia,1986.1
13511,Estonia,1986.1
13512,Estonia,1986.1
13513,Estonia,1987.1
13514,Estonia,1987.1
13515,Estonia,1987.1
13516,Estonia,1987.1
13517,Estonia,1987.1
13518,Estonia,1987.1
13519,Estonia,1987.1
13520,Estonia,1987.1
13521,Estonia,1987.1
13522,Estonia,1987.1
13523,Estonia,1987.1
13524,Estonia,1987.1
13525,Estonia,1988.1
13526,Estonia,1988.1
13527,Estonia,1988.1
13528,Estonia,1988.1
13529,Estonia,1988.1
13530,Estonia,1988.1
13531,Estonia,1988.1
13532,Estonia,1988.1
13533,Estonia,1988.1
13534,Estonia,1988.1
13535,Estonia,1988.1
13536,Estonia,1988.1
13537,Estonia,1989.1
13538,Estonia,1989.1
13539,Estonia,1989.1
13540,Estonia,1989.1
13541,Estonia,1989.1
13542,Estonia,1989.1
13543,Estonia,1989.1
13544,Estonia,1989.1
13545,Estonia,1989.1
13546,Estonia,1989.1
13547,Estonia,1989.1
13548,Estonia,1989.1
13549,Estonia,1990.1
13550,Estonia,1990.1
13551,Estonia,1990.1
13552,Estonia,1990.1
13553,Estonia,1990.1
13554,Estonia,1990.1
13555,Estonia,1990.1
13556,Estonia,1990.1
13557,Estonia,1990.1
13558,Estonia,1990.1
13559,Estonia,1990.1
13560,Estonia,1990.1
13561,Estonia,1991.1
13562,Estonia,1991.1
13563,Estonia,1991.1
13564,Estonia,1991.1
13565,Estonia,1991.1
13566,Estonia,1991.1
13567,Estonia,1991.1
13568,Estonia,1991.1
13569,Estonia,1991.1
13570,Estonia,1991.1
13571,Estonia,1991.1
13572,Estonia,1991.1
13573,Estonia,1992.1
13574,Estonia,1992.1
13575,Estonia,1992.1
13576,Estonia,1992.1
13577,Estonia,1992.1
13578,Estonia,1992.1
13579,Estonia,1992.1
13580,Estonia,1992.1
13581,Estonia,1992.1
13582,Estonia,1992.1
13583,Estonia,1992.1
13584,Estonia,1992.1
13585,Estonia,1993.1
13586,Estonia,1993.1
13587,Estonia,1993.1
13588,Estonia,1993.1
13589,Estonia,1993.1
13590,Estonia,1993.1
13591,Estonia,1993.1
13592,Estonia,1993.1
13593,Estonia,1993.1
13594,Estonia,1993.1
13595,Estonia,1993.1
13596,Estonia,1993.1
13597,Estonia,1994.1
13598,Estonia,1994.1
13599,Estonia,1994.1
13600,Estonia,1994.1
13601,Estonia,1994.1
13602,Estonia,1994.1
13603,Estonia,1994.1
13604,Estonia,1994.1
13605,Estonia,1994.1
13606,Estonia,1994.1
13607,Estonia,1994.1
13608,Estonia,1994.1
13609,Estonia,1995.1
13610,Estonia,1995.1
13611,Estonia,1995.1
13612,Estonia,1995.1
13613,Estonia,1995.1
13614,Estonia,1995.1
13615,Estonia,1995.1
13616,Estonia,1995.1
13617,Estonia,1995.1
13618,Estonia,1995.1
13619,Estonia,1995.1
13620,Estonia,1995.1
13621,Estonia,1996.1
13622,Estonia,1996.1
13623,Estonia,1996.1
13624,Estonia,1996.1
13625,Estonia,1996.1
13626,Estonia,1996.1
13627,Estonia,1996.1
13628,Estonia,1996.1
13629,Estonia,1996.1
13630,Estonia,1996.1
13631,Estonia,1996.1
13632,Estonia,1996.1
13633,Estonia,1997.1
13634,Estonia,1997.1
13635,Estonia,1997.1
13636,Estonia,1997.1
13637,Estonia,1997.1
13638,Estonia,1997.1
13639,Estonia,1997.1
13640,Estonia,1997.1
13641,Estonia,1997.1
13642,Estonia,1997.1
13643,Estonia,1997.1
13644,Estonia,1997.1
13645,Estonia,1998.1
13646,Estonia,1998.1
13647,Estonia,1998.1
13648,Estonia,1998.1
13649,Estonia,1998.1
13650,Estonia,1998.1
13651,Estonia,1998.1
13652,Estonia,1998.1
13653,Estonia,1998.1
13654,Estonia,1998.1
13655,Estonia,1998.1
13656,Estonia,1998.1
13657,Estonia,1999.1
13658,Estonia,1999.1
13659,Estonia,1999.1
13660,Estonia,1999.1
13661,Estonia,1999.1
13662,Estonia,1999.1
13663,Estonia,1999.1
13664,Estonia,1999.1
13665,Estonia,1999.1
13666,Estonia,1999.1
13667,Estonia,1999.1
13668,Estonia,1999.1
13669,Estonia,2000.1
13670,Estonia,2000.1
13671,Estonia,2000.1
13672,Estonia,2000.1
13673,Estonia,2000.1
13674,Estonia,2000.1
13675,Estonia,2000.1
13676,Estonia,2000.1
13677,Estonia,2000.1
13678,Estonia,2000.1
13679,Estonia,2000.1
13680,Estonia,2000.1
13681,Estonia,2001.1
13682,Estonia,2001.1
13683,Estonia,2001.1
13684,Estonia,2001.1
13685,Estonia,2001.1
13686,Estonia,2001.1
13687,Estonia,2001.1
13688,Estonia,2001.1
13689,Estonia,2001.1
13690,Estonia,2001.1
13691,Estonia,2001.1
13692,Estonia,2001.1
13693,Estonia,2002.1
13694,Estonia,2002.1
13695,Estonia,2002.1
13696,Estonia,2002.1
13697,Estonia,2002.1
13698,Estonia,2002.1
13699,Estonia,2002.1
13700,Estonia,2002.1
13701,Estonia,2002.1
13702,Estonia,2002.1
13703,Estonia,2002.1
13704,Estonia,2002.1
13705,Estonia,2003.1
13706,Estonia,2003.1
13707,Estonia,2003.1
13708,Estonia,2003.1
13709,Estonia,2003.1
13710,Estonia,2003.1
13711,Estonia,2003.1
13712,Estonia,2003.1
13713,Estonia,2003.1
13714,Estonia,2003.1
13715,Estonia,2003.1
13716,Estonia,2003.1
13717,Estonia,2004.1
13718,Estonia,2004.1
13719,Estonia,2004.1
13720,Estonia,2004.1
13721,Estonia,2004.1
13722,Estonia,2004.1
13723,Estonia,2004.1
13724,Estonia,2004.1
13725,Estonia,2004.1
13726,Estonia,2004.1
13727,Estonia,2004.1
13728,Estonia,2004.1
13729,Estonia,2005.1
13730,Estonia,2005.1
13731,Estonia,2005.1
13732,Estonia,2005.1
13733,Estonia,2005.1
13734,Estonia,2005.1
13735,Estonia,2005.1
13736,Estonia,2005.1
13737,Estonia,2005.1
13738,Estonia,2005.1
13739,Estonia,2005.1
13740,Estonia,2005.1
13741,Estonia,2006.1
13742,Estonia,2006.1
13743,Estonia,2006.1
13744,Estonia,2006.1
13745,Estonia,2006.1
13746,Estonia,2006.1
13747,Estonia,2006.1
13748,Estonia,2006.1
13749,Estonia,2006.1
13750,Estonia,2006.1
13751,Estonia,2006.1
13752,Estonia,2006.1
13753,Estonia,2007.1
13754,Estonia,2007.1
13755,Estonia,2007.1
13756,Estonia,2007.1
13757,Estonia,2007.1
13758,Estonia,2007.1
13759,Estonia,2007.1
13760,Estonia,2007.1
13761,Estonia,2007.1
13762,Estonia,2007.1
13763,Estonia,2007.1
13764,Estonia,2007.1
13765,Estonia,2008.1
13766,Estonia,2008.1
13767,Estonia,2008.1
13768,Estonia,2008.1
13769,Estonia,2008.1
13770,Estonia,2008.1
13771,Estonia,2008.1
13772,Estonia,2008.1
13773,Estonia,2008.1
13774,Estonia,2008.1
13775,Estonia,2008.1
13776,Estonia,2008.1
13777,Estonia,2009.1
13778,Estonia,2009.1
13779,Estonia,2009.1
13780,Estonia,2009.1
13781,Estonia,2009.1
13782,Estonia,2009.1
13783,Estonia,2009.1
13784,Estonia,2009.1
13785,Estonia,2009.1
13786,Estonia,2009.1
13787,Estonia,2009.1
13788,Estonia,2009.1
13789,Estonia,2010.1
13790,Estonia,2010.1
13791,Estonia,2010.1
13792,Estonia,2010.1
13793,Estonia,2010.1
13794,Estonia,2010.1
13795,Estonia,2010.1
13796,Estonia,2010.1
13797,Estonia,2010.1
13798,Estonia,2010.1
13799,Estonia,2010.1
13800,Estonia,2010.1
13801,Estonia,2011.1
13802,Estonia,2011.1
13803,Estonia,2011.1
13804,Estonia,2011.1
13805,Estonia,2011.1
13806,Estonia,2011.1
13807,Estonia,2011.1
13808,Estonia,2011.1
13809,Estonia,2011.1
13810,Estonia,2011.1
13811,Estonia,2011.1
13812,Estonia,2011.1
13813,Estonia,2012.1
13814,Estonia,2012.1
13815,Estonia,2012.1
13816,Estonia,2012.1
13817,Estonia,2012.1
13818,Estonia,2012.1
13819,Estonia,2012.1
13820,Estonia,2012.1
13821,Estonia,2012.1
13822,Estonia,2012.1
13823,Estonia,2012.1
13824,Estonia,2012.1
13825,Estonia,2013.1
13826,Estonia,2013.1
13827,Estonia,2013.1
13828,Estonia,2013.1
13829,Estonia,2013.1
13830,Estonia,2013.1
13831,Estonia,2013.1
13832,Estonia,2013.1
13833,Estonia,2013.1
13834,Estonia,2013.1
13835,Estonia,2013.1
13836,Estonia,2013.1
13837,Estonia,2014.1
13838,Estonia,2014.1
13839,Estonia,2014.1
13840,Estonia,2014.1
13841,Estonia,2014.1
13842,Estonia,2014.1
13843,Estonia,2014.1
13844,Estonia,2014.1
13845,Estonia,2014.1
13846,Estonia,2014.1
13847,Estonia,2014.1
13848,Estonia,2014.1
13849,Estonia,2015.1
13850,Estonia,2015.1
13851,Estonia,2015.1
13852,Estonia,2015.1
13853,Estonia,2015.1
13854,Estonia,2015.1
13855,Estonia,2015.1
13856,Estonia,2015.1
13857,Estonia,2015.1
13858,Estonia,2015.1
13859,Estonia,2015.1
13860,Estonia,2015.1
13861,Falkland Islands (Malvinas),1979.1
13862,Falkland Islands (Malvinas),1979.1
13863,Falkland Islands (Malvinas),1979.1
13864,Falkland Islands (Malvinas),1979.1
13865,Falkland Islands (Malvinas),1979.1
13866,Falkland Islands (Malvinas),1979.1
13867,Falkland Islands (Malvinas),1979.1
13868,Falkland Islands (Malvinas),1979.1
13869,Falkland Islands (Malvinas),1979.1
13870,Falkland Islands (Malvinas),1979.1
13871,Falkland Islands (Malvinas),1979.1
13872,Falkland Islands (Malvinas),1979.1
13873,Falkland Islands (Malvinas),1980.1
13874,Falkland Islands (Malvinas),1980.1
13875,Falkland Islands (Malvinas),1980.1
13876,Falkland Islands (Malvinas),1980.1
13877,Falkland Islands (Malvinas),1980.1
13878,Falkland Islands (Malvinas),1980.1
13879,Falkland Islands (Malvinas),1980.1
13880,Falkland Islands (Malvinas),1980.1
13881,Falkland Islands (Malvinas),1980.1
13882,Falkland Islands (Malvinas),1980.1
13883,Falkland Islands (Malvinas),1980.1
13884,Falkland Islands (Malvinas),1980.1
13885,Falkland Islands (Malvinas),1981.1
13886,Falkland Islands (Malvinas),1981.1
13887,Falkland Islands (Malvinas),1981.1
13888,Falkland Islands (Malvinas),1981.1
13889,Falkland Islands (Malvinas),1981.1
13890,Falkland Islands (Malvinas),1981.1
13891,Falkland Islands (Malvinas),1981.1
13892,Falkland Islands (Malvinas),1981.1
13893,Falkland Islands (Malvinas),1981.1
13894,Falkland Islands (Malvinas),1981.1
13895,Falkland Islands (Malvinas),1981.1
13896,Falkland Islands (Malvinas),1981.1
13897,Falkland Islands (Malvinas),1982.1
13898,Falkland Islands (Malvinas),1982.1
13899,Falkland Islands (Malvinas),1982.1
13900,Falkland Islands (Malvinas),1982.1
13901,Falkland Islands (Malvinas),1982.1
13902,Falkland Islands (Malvinas),1982.1
13903,Falkland Islands (Malvinas),1982.1
13904,Falkland Islands (Malvinas),1982.1
13905,Falkland Islands (Malvinas),1982.1
13906,Falkland Islands (Malvinas),1982.1
13907,Falkland Islands (Malvinas),1982.1
13908,Falkland Islands (Malvinas),1982.1
13909,Falkland Islands (Malvinas),1983.1
13910,Falkland Islands (Malvinas),1983.1
13911,Falkland Islands (Malvinas),1983.1
13912,Falkland Islands (Malvinas),1983.1
13913,Falkland Islands (Malvinas),1983.1
13914,Falkland Islands (Malvinas),1983.1
13915,Falkland Islands (Malvinas),1983.1
13916,Falkland Islands (Malvinas),1983.1
13917,Falkland Islands (Malvinas),1983.1
13918,Falkland Islands (Malvinas),1983.1
13919,Falkland Islands (Malvinas),1983.1
13920,Falkland Islands (Malvinas),1983.1
13921,Fiji,2001.1
13922,Fiji,2001.1
13923,Fiji,2001.1
13924,Fiji,2001.1
13925,Fiji,2001.1
13926,Fiji,2001.1
13927,Fiji,2001.1
13928,Fiji,2001.1
13929,Fiji,2001.1
13930,Fiji,2001.1
13931,Fiji,2001.1
13932,Fiji,2001.1
13933,Fiji,2002.1
13934,Fiji,2002.1
13935,Fiji,2002.1
13936,Fiji,2002.1
13937,Fiji,2002.1
13938,Fiji,2002.1
13939,Fiji,2002.1
13940,Fiji,2002.1
13941,Fiji,2002.1
13942,Fiji,2002.1
13943,Fiji,2002.1
13944,Fiji,2002.1
13945,Fiji,2003.1
13946,Fiji,2003.1
13947,Fiji,2003.1
13948,Fiji,2003.1
13949,Fiji,2003.1
13950,Fiji,2003.1
13951,Fiji,2003.1
13952,Fiji,2003.1
13953,Fiji,2003.1
13954,Fiji,2003.1
13955,Fiji,2003.1
13956,Fiji,2003.1
13957,Fiji,2004.1
13958,Fiji,2004.1
13959,Fiji,2004.1
13960,Fiji,2004.1
13961,Fiji,2004.1
13962,Fiji,2004.1
13963,Fiji,2004.1
13964,Fiji,2004.1
13965,Fiji,2004.1
13966,Fiji,2004.1
13967,Fiji,2004.1
13968,Fiji,2004.1
13969,Fiji,2005.1
13970,Fiji,2005.1
13971,Fiji,2005.1
13972,Fiji,2005.1
13973,Fiji,2005.1
13974,Fiji,2005.1
13975,Fiji,2005.1
13976,Fiji,2005.1
13977,Fiji,2005.1
13978,Fiji,2005.1
13979,Fiji,2005.1
13980,Fiji,2005.1
13981,Fiji,2006.1
13982,Fiji,2006.1
13983,Fiji,2006.1
13984,Fiji,2006.1
13985,Fiji,2006.1
13986,Fiji,2006.1
13987,Fiji,2006.1
13988,Fiji,2006.1
13989,Fiji,2006.1
13990,Fiji,2006.1
13991,Fiji,2006.1
13992,Fiji,2006.1
13993,Fiji,2007.1
13994,Fiji,2007.1
13995,Fiji,2007.1
13996,Fiji,2007.1
13997,Fiji,2007.1
13998,Fiji,2007.1
13999,Fiji,2007.1
14000,Fiji,2007.1
14001,Fiji,2007.1
14002,Fiji,2007.1
14003,Fiji,2007.1
14004,Fiji,2007.1
14005,Fiji,2008.1
14006,Fiji,2008.1
14007,Fiji,2008.1
14008,Fiji,2008.1
14009,Fiji,2008.1
14010,Fiji,2008.1
14011,Fiji,2008.1
14012,Fiji,2008.1
14013,Fiji,2008.1
14014,Fiji,2008.1
14015,Fiji,2008.1
14016,Fiji,2008.1
14017,Fiji,2009.1
14018,Fiji,2009.1
14019,Fiji,2009.1
14020,Fiji,2009.1
14021,Fiji,2009.1
14022,Fiji,2009.1
14023,Fiji,2009.1
14024,Fiji,2009.1
14025,Fiji,2009.1
14026,Fiji,2009.1
14027,Fiji,2009.1
14028,Fiji,2009.1
14029,Fiji,2011.1
14030,Fiji,2011.1
14031,Fiji,2011.1
14032,Fiji,2011.1
14033,Fiji,2011.1
14034,Fiji,2011.1
14035,Fiji,2011.1
14036,Fiji,2011.1
14037,Fiji,2011.1
14038,Fiji,2011.1
14039,Fiji,2011.1
14040,Fiji,2011.1
14041,Fiji,2012.1
14042,Fiji,2012.1
14043,Fiji,2012.1
14044,Fiji,2012.1
14045,Fiji,2012.1
14046,Fiji,2012.1
14047,Fiji,2012.1
14048,Fiji,2012.1
14049,Fiji,2012.1
14050,Fiji,2012.1
14051,Fiji,2012.1
14052,Fiji,2012.1
14053,Finland,1979.1
14054,Finland,1979.1
14055,Finland,1979.1
14056,Finland,1979.1
14057,Finland,1979.1
14058,Finland,1979.1
14059,Finland,1979.1
14060,Finland,1979.1
14061,Finland,1979.1
14062,Finland,1979.1
14063,Finland,1979.1
14064,Finland,1979.1
14065,Finland,1980.1
14066,Finland,1980.1
14067,Finland,1980.1
14068,Finland,1980.1
14069,Finland,1980.1
14070,Finland,1980.1
14071,Finland,1980.1
14072,Finland,1980.1
14073,Finland,1980.1
14074,Finland,1980.1
14075,Finland,1980.1
14076,Finland,1980.1
14077,Finland,1981.1
14078,Finland,1981.1
14079,Finland,1981.1
14080,Finland,1981.1
14081,Finland,1981.1
14082,Finland,1981.1
14083,Finland,1981.1
14084,Finland,1981.1
14085,Finland,1981.1
14086,Finland,1981.1
14087,Finland,1981.1
14088,Finland,1981.1
14089,Finland,1982.1
14090,Finland,1982.1
14091,Finland,1982.1
14092,Finland,1982.1
14093,Finland,1982.1
14094,Finland,1982.1
14095,Finland,1982.1
14096,Finland,1982.1
14097,Finland,1982.1
14098,Finland,1982.1
14099,Finland,1982.1
14100,Finland,1982.1
14101,Finland,1983.1
14102,Finland,1983.1
14103,Finland,1983.1
14104,Finland,1983.1
14105,Finland,1983.1
14106,Finland,1983.1
14107,Finland,1983.1
14108,Finland,1983.1
14109,Finland,1983.1
14110,Finland,1983.1
14111,Finland,1983.1
14112,Finland,1983.1
14113,Finland,1984.1
14114,Finland,1984.1
14115,Finland,1984.1
14116,Finland,1984.1
14117,Finland,1984.1
14118,Finland,1984.1
14119,Finland,1984.1
14120,Finland,1984.1
14121,Finland,1984.1
14122,Finland,1984.1
14123,Finland,1984.1
14124,Finland,1984.1
14125,Finland,1985.1
14126,Finland,1985.1
14127,Finland,1985.1
14128,Finland,1985.1
14129,Finland,1985.1
14130,Finland,1985.1
14131,Finland,1985.1
14132,Finland,1985.1
14133,Finland,1985.1
14134,Finland,1985.1
14135,Finland,1985.1
14136,Finland,1985.1
14137,Finland,1986.1
14138,Finland,1986.1
14139,Finland,1986.1
14140,Finland,1986.1
14141,Finland,1986.1
14142,Finland,1986.1
14143,Finland,1986.1
14144,Finland,1986.1
14145,Finland,1986.1
14146,Finland,1986.1
14147,Finland,1986.1
14148,Finland,1986.1
14149,Finland,1987.1
14150,Finland,1987.1
14151,Finland,1987.1
14152,Finland,1987.1
14153,Finland,1987.1
14154,Finland,1987.1
14155,Finland,1987.1
14156,Finland,1987.1
14157,Finland,1987.1
14158,Finland,1987.1
14159,Finland,1987.1
14160,Finland,1987.1
14161,Finland,1988.1
14162,Finland,1988.1
14163,Finland,1988.1
14164,Finland,1988.1
14165,Finland,1988.1
14166,Finland,1988.1
14167,Finland,1988.1
14168,Finland,1988.1
14169,Finland,1988.1
14170,Finland,1988.1
14171,Finland,1988.1
14172,Finland,1988.1
14173,Finland,1989.1
14174,Finland,1989.1
14175,Finland,1989.1
14176,Finland,1989.1
14177,Finland,1989.1
14178,Finland,1989.1
14179,Finland,1989.1
14180,Finland,1989.1
14181,Finland,1989.1
14182,Finland,1989.1
14183,Finland,1989.1
14184,Finland,1989.1
14185,Finland,1990.1
14186,Finland,1990.1
14187,Finland,1990.1
14188,Finland,1990.1
14189,Finland,1990.1
14190,Finland,1990.1
14191,Finland,1990.1
14192,Finland,1990.1
14193,Finland,1990.1
14194,Finland,1990.1
14195,Finland,1990.1
14196,Finland,1990.1
14197,Finland,1991.1
14198,Finland,1991.1
14199,Finland,1991.1
14200,Finland,1991.1
14201,Finland,1991.1
14202,Finland,1991.1
14203,Finland,1991.1
14204,Finland,1991.1
14205,Finland,1991.1
14206,Finland,1991.1
14207,Finland,1991.1
14208,Finland,1991.1
14209,Finland,1992.1
14210,Finland,1992.1
14211,Finland,1992.1
14212,Finland,1992.1
14213,Finland,1992.1
14214,Finland,1992.1
14215,Finland,1992.1
14216,Finland,1992.1
14217,Finland,1992.1
14218,Finland,1992.1
14219,Finland,1992.1
14220,Finland,1992.1
14221,Finland,1993.1
14222,Finland,1993.1
14223,Finland,1993.1
14224,Finland,1993.1
14225,Finland,1993.1
14226,Finland,1993.1
14227,Finland,1993.1
14228,Finland,1993.1
14229,Finland,1993.1
14230,Finland,1993.1
14231,Finland,1993.1
14232,Finland,1993.1
14233,Finland,1994.1
14234,Finland,1994.1
14235,Finland,1994.1
14236,Finland,1994.1
14237,Finland,1994.1
14238,Finland,1994.1
14239,Finland,1994.1
14240,Finland,1994.1
14241,Finland,1994.1
14242,Finland,1994.1
14243,Finland,1994.1
14244,Finland,1994.1
14245,Finland,1995.1
14246,Finland,1995.1
14247,Finland,1995.1
14248,Finland,1995.1
14249,Finland,1995.1
14250,Finland,1995.1
14251,Finland,1995.1
14252,Finland,1995.1
14253,Finland,1995.1
14254,Finland,1995.1
14255,Finland,1995.1
14256,Finland,1995.1
14257,Finland,1996.1
14258,Finland,1996.1
14259,Finland,1996.1
14260,Finland,1996.1
14261,Finland,1996.1
14262,Finland,1996.1
14263,Finland,1996.1
14264,Finland,1996.1
14265,Finland,1996.1
14266,Finland,1996.1
14267,Finland,1996.1
14268,Finland,1996.1
14269,Finland,1997.1
14270,Finland,1997.1
14271,Finland,1997.1
14272,Finland,1997.1
14273,Finland,1997.1
14274,Finland,1997.1
14275,Finland,1997.1
14276,Finland,1997.1
14277,Finland,1997.1
14278,Finland,1997.1
14279,Finland,1997.1
14280,Finland,1997.1
14281,Finland,1998.1
14282,Finland,1998.1
14283,Finland,1998.1
14284,Finland,1998.1
14285,Finland,1998.1
14286,Finland,1998.1
14287,Finland,1998.1
14288,Finland,1998.1
14289,Finland,1998.1
14290,Finland,1998.1
14291,Finland,1998.1
14292,Finland,1998.1
14293,Finland,1999.1
14294,Finland,1999.1
14295,Finland,1999.1
14296,Finland,1999.1
14297,Finland,1999.1
14298,Finland,1999.1
14299,Finland,1999.1
14300,Finland,1999.1
14301,Finland,1999.1
14302,Finland,1999.1
14303,Finland,1999.1
14304,Finland,1999.1
14305,Finland,2000.1
14306,Finland,2000.1
14307,Finland,2000.1
14308,Finland,2000.1
14309,Finland,2000.1
14310,Finland,2000.1
14311,Finland,2000.1
14312,Finland,2000.1
14313,Finland,2000.1
14314,Finland,2000.1
14315,Finland,2000.1
14316,Finland,2000.1
14317,Finland,2001.1
14318,Finland,2001.1
14319,Finland,2001.1
14320,Finland,2001.1
14321,Finland,2001.1
14322,Finland,2001.1
14323,Finland,2001.1
14324,Finland,2001.1
14325,Finland,2001.1
14326,Finland,2001.1
14327,Finland,2001.1
14328,Finland,2001.1
14329,Finland,2002.1
14330,Finland,2002.1
14331,Finland,2002.1
14332,Finland,2002.1
14333,Finland,2002.1
14334,Finland,2002.1
14335,Finland,2002.1
14336,Finland,2002.1
14337,Finland,2002.1
14338,Finland,2002.1
14339,Finland,2002.1
14340,Finland,2002.1
14341,Finland,2003.1
14342,Finland,2003.1
14343,Finland,2003.1
14344,Finland,2003.1
14345,Finland,2003.1
14346,Finland,2003.1
14347,Finland,2003.1
14348,Finland,2003.1
14349,Finland,2003.1
14350,Finland,2003.1
14351,Finland,2003.1
14352,Finland,2003.1
14353,Finland,2004.1
14354,Finland,2004.1
14355,Finland,2004.1
14356,Finland,2004.1
14357,Finland,2004.1
14358,Finland,2004.1
14359,Finland,2004.1
14360,Finland,2004.1
14361,Finland,2004.1
14362,Finland,2004.1
14363,Finland,2004.1
14364,Finland,2004.1
14365,Finland,2005.1
14366,Finland,2005.1
14367,Finland,2005.1
14368,Finland,2005.1
14369,Finland,2005.1
14370,Finland,2005.1
14371,Finland,2005.1
14372,Finland,2005.1
14373,Finland,2005.1
14374,Finland,2005.1
14375,Finland,2005.1
14376,Finland,2005.1
14377,Finland,2006.1
14378,Finland,2006.1
14379,Finland,2006.1
14380,Finland,2006.1
14381,Finland,2006.1
14382,Finland,2006.1
14383,Finland,2006.1
14384,Finland,2006.1
14385,Finland,2006.1
14386,Finland,2006.1
14387,Finland,2006.1
14388,Finland,2006.1
14389,Finland,2007.1
14390,Finland,2007.1
14391,Finland,2007.1
14392,Finland,2007.1
14393,Finland,2007.1
14394,Finland,2007.1
14395,Finland,2007.1
14396,Finland,2007.1
14397,Finland,2007.1
14398,Finland,2007.1
14399,Finland,2007.1
14400,Finland,2007.1
14401,Finland,2008.1
14402,Finland,2008.1
14403,Finland,2008.1
14404,Finland,2008.1
14405,Finland,2008.1
14406,Finland,2008.1
14407,Finland,2008.1
14408,Finland,2008.1
14409,Finland,2008.1
14410,Finland,2008.1
14411,Finland,2008.1
14412,Finland,2008.1
14413,Finland,2009.1
14414,Finland,2009.1
14415,Finland,2009.1
14416,Finland,2009.1
14417,Finland,2009.1
14418,Finland,2009.1
14419,Finland,2009.1
14420,Finland,2009.1
14421,Finland,2009.1
14422,Finland,2009.1
14423,Finland,2009.1
14424,Finland,2009.1
14425,Finland,2010.1
14426,Finland,2010.1
14427,Finland,2010.1
14428,Finland,2010.1
14429,Finland,2010.1
14430,Finland,2010.1
14431,Finland,2010.1
14432,Finland,2010.1
14433,Finland,2010.1
14434,Finland,2010.1
14435,Finland,2010.1
14436,Finland,2010.1
14437,Finland,2011.1
14438,Finland,2011.1
14439,Finland,2011.1
14440,Finland,2011.1
14441,Finland,2011.1
14442,Finland,2011.1
14443,Finland,2011.1
14444,Finland,2011.1
14445,Finland,2011.1
14446,Finland,2011.1
14447,Finland,2011.1
14448,Finland,2011.1
14449,Finland,2012.1
14450,Finland,2012.1
14451,Finland,2012.1
14452,Finland,2012.1
14453,Finland,2012.1
14454,Finland,2012.1
14455,Finland,2012.1
14456,Finland,2012.1
14457,Finland,2012.1
14458,Finland,2012.1
14459,Finland,2012.1
14460,Finland,2012.1
14461,Finland,2013.1
14462,Finland,2013.1
14463,Finland,2013.1
14464,Finland,2013.1
14465,Finland,2013.1
14466,Finland,2013.1
14467,Finland,2013.1
14468,Finland,2013.1
14469,Finland,2013.1
14470,Finland,2013.1
14471,Finland,2013.1
14472,Finland,2013.1
14473,Finland,2014.1
14474,Finland,2014.1
14475,Finland,2014.1
14476,Finland,2014.1
14477,Finland,2014.1
14478,Finland,2014.1
14479,Finland,2014.1
14480,Finland,2014.1
14481,Finland,2014.1
14482,Finland,2014.1
14483,Finland,2014.1
14484,Finland,2014.1
14485,Finland,2015.1
14486,Finland,2015.1
14487,Finland,2015.1
14488,Finland,2015.1
14489,Finland,2015.1
14490,Finland,2015.1
14491,Finland,2015.1
14492,Finland,2015.1
14493,Finland,2015.1
14494,Finland,2015.1
14495,Finland,2015.1
14496,Finland,2015.1
14497,France,1979.1
14498,France,1979.1
14499,France,1979.1
14500,France,1979.1
14501,France,1979.1
14502,France,1979.1
14503,France,1979.1
14504,France,1979.1
14505,France,1979.1
14506,France,1979.1
14507,France,1979.1
14508,France,1979.1
14509,France,1980.1
14510,France,1980.1
14511,France,1980.1
14512,France,1980.1
14513,France,1980.1
14514,France,1980.1
14515,France,1980.1
14516,France,1980.1
14517,France,1980.1
14518,France,1980.1
14519,France,1980.1
14520,France,1980.1
14521,France,1981.1
14522,France,1981.1
14523,France,1981.1
14524,France,1981.1
14525,France,1981.1
14526,France,1981.1
14527,France,1981.1
14528,France,1981.1
14529,France,1981.1
14530,France,1981.1
14531,France,1981.1
14532,France,1981.1
14533,France,1982.1
14534,France,1982.1
14535,France,1982.1
14536,France,1982.1
14537,France,1982.1
14538,France,1982.1
14539,France,1982.1
14540,France,1982.1
14541,France,1982.1
14542,France,1982.1
14543,France,1982.1
14544,France,1982.1
14545,France,1983.1
14546,France,1983.1
14547,France,1983.1
14548,France,1983.1
14549,France,1983.1
14550,France,1983.1
14551,France,1983.1
14552,France,1983.1
14553,France,1983.1
14554,France,1983.1
14555,France,1983.1
14556,France,1983.1
14557,France,1984.1
14558,France,1984.1
14559,France,1984.1
14560,France,1984.1
14561,France,1984.1
14562,France,1984.1
14563,France,1984.1
14564,France,1984.1
14565,France,1984.1
14566,France,1984.1
14567,France,1984.1
14568,France,1984.1
14569,France,1985.1
14570,France,1985.1
14571,France,1985.1
14572,France,1985.1
14573,France,1985.1
14574,France,1985.1
